Request id,Pickup point,Driver id,Status,Request Date,Request timestamp,Drop Date,Drop timestamp,Trip Duration (minutes),Request Hour,Request Day of Week,Daypart,Gap Type
856,City,79,Cancelled,11-07-2016,17:47,,,,17,Monday,Evening,Cancellation
1757,City,79,Cancelled,12-07-2016,08:38,,,,8,Tuesday,Early Morning,Cancellation
2842,City,79,Cancelled,13-07-2016,05:17,,,,5,Wednesday,Early Morning,Cancellation
3147,City,80,Cancelled,13-07-2016,08:55,,,,8,Wednesday,Early Morning,Cancellation
4497,City,80,Cancelled,14-07-2016,08:59,,,,8,Thursday,Early Morning,Cancellation
4770,City,80,Cancelled,14-07-2016,15:52,,,,15,Thursday,Afternoon,Cancellation
5493,City,80,Cancelled,15-07-2016,05:01,,,,5,Friday,Early Morning,Cancellation
5540,City,80,Cancelled,15-07-2016,05:27,,,,5,Friday,Early Morning,Cancellation
2003,Airport,81,Cancelled,12-07-2016,13:19,,,,13,Tuesday,Afternoon,Cancellation
4179,City,81,Cancelled,14-07-2016,05:27,,,,5,Thursday,Early Morning,Cancellation
4561,City,81,Cancelled,14-07-2016,09:43,,,,9,Thursday,Morning,Cancellation
5806,Airport,81,Cancelled,15-07-2016,08:46,,,,8,Friday,Early Morning,Cancellation
1881,City,82,Cancelled,12-07-2016,10:04,,,,10,Tuesday,Morning,Cancellation
3235,City,82,Cancelled,13-07-2016,10:01,,,,10,Wednesday,Morning,Cancellation
5604,City,82,Cancelled,15-07-2016,06:08,,,,6,Friday,Early Morning,Cancellation
1557,City,83,Cancelled,12-07-2016,06:17,,,,6,Tuesday,Early Morning,Cancellation
1661,City,83,Cancelled,12-07-2016,07:30,,,,7,Tuesday,Early Morning,Cancellation
2022,City,83,Cancelled,12-07-2016,13:45,,,,13,Tuesday,Afternoon,Cancellation
3188,City,83,Cancelled,13-07-2016,09:34,,,,9,Wednesday,Morning,Cancellation
5655,City,83,Cancelled,15-07-2016,06:59,,,,6,Friday,Early Morning,Cancellation
5903,City,83,Cancelled,15-07-2016,09:58,,,,9,Friday,Morning,Cancellation
6209,Airport,83,Cancelled,15-07-2016,17:32,,,,17,Friday,Evening,Cancellation
536,City,84,Cancelled,11-07-2016,09:59,,,,9,Monday,Morning,Cancellation
1134,Airport,84,Cancelled,11-07-2016,20:33,,,,20,Monday,Evening,Cancellation
1604,City,84,Cancelled,12-07-2016,06:37,,,,6,Tuesday,Early Morning,Cancellation
1653,City,84,Cancelled,12-07-2016,07:27,,,,7,Tuesday,Early Morning,Cancellation
1695,City,84,Cancelled,12-07-2016,07:57,,,,7,Tuesday,Early Morning,Cancellation
2750,City,84,Cancelled,13-07-2016,03:24,,,,3,Wednesday,Late Night,Cancellation
2884,City,84,Cancelled,13-07-2016,05:54,,,,5,Wednesday,Early Morning,Cancellation
3191,City,84,Cancelled,13-07-2016,09:32,,,,9,Wednesday,Morning,Cancellation
3193,City,84,Cancelled,13-07-2016,09:33,,,,9,Wednesday,Morning,Cancellation
3524,City,84,Cancelled,13-07-2016,17:51,,,,17,Wednesday,Evening,Cancellation
4294,City,84,Cancelled,14-07-2016,06:40,,,,6,Thursday,Early Morning,Cancellation
4484,City,84,Cancelled,14-07-2016,08:55,,,,8,Thursday,Early Morning,Cancellation
324,City,85,Cancelled,11-07-2016,07:40,,,,7,Monday,Early Morning,Cancellation
3351,Airport,85,Cancelled,13-07-2016,13:20,,,,13,Wednesday,Afternoon,Cancellation
4195,City,85,Cancelled,14-07-2016,05:28,,,,5,Thursday,Early Morning,Cancellation
5685,City,85,Cancelled,15-07-2016,07:17,,,,7,Friday,Early Morning,Cancellation
2889,City,86,Cancelled,13-07-2016,05:55,,,,5,Wednesday,Early Morning,Cancellation
4301,City,86,Cancelled,14-07-2016,06:46,,,,6,Thursday,Early Morning,Cancellation
1294,City,87,Cancelled,11-07-2016,22:26,,,,22,Monday,Night,Cancellation
5935,City,87,Cancelled,15-07-2016,10:13,,,,10,Friday,Morning,Cancellation
428,City,88,Cancelled,11-07-2016,08:48,,,,8,Monday,Early Morning,Cancellation
450,City,88,Cancelled,11-07-2016,09:11,,,,9,Monday,Morning,Cancellation
4510,City,88,Cancelled,14-07-2016,09:07,,,,9,Thursday,Morning,Cancellation
432,City,89,Cancelled,11-07-2016,08:52,,,,8,Monday,Early Morning,Cancellation
2491,Airport,89,Cancelled,12-07-2016,20:55,,,,20,Tuesday,Evening,Cancellation
5569,City,89,Cancelled,15-07-2016,05:41,,,,5,Friday,Early Morning,Cancellation
5671,City,89,Cancelled,15-07-2016,07:05,,,,7,Friday,Early Morning,Cancellation
6374,City,89,Cancelled,15-07-2016,19:10,,,,19,Friday,Evening,Cancellation
4464,City,90,Cancelled,14-07-2016,08:42,,,,8,Thursday,Early Morning,Cancellation
5609,City,90,Cancelled,15-07-2016,06:15,,,,6,Friday,Early Morning,Cancellation
5848,City,90,Cancelled,15-07-2016,09:04,,,,9,Friday,Morning,Cancellation
543,City,91,Cancelled,11-07-2016,10:03,,,,10,Monday,Morning,Cancellation
2828,City,92,Cancelled,13-07-2016,05:20,,,,5,Wednesday,Early Morning,Cancellation
2993,City,92,Cancelled,13-07-2016,07:05,,,,7,Wednesday,Early Morning,Cancellation
3018,Airport,92,Cancelled,13-07-2016,07:27,,,,7,Wednesday,Early Morning,Cancellation
4155,City,92,Cancelled,14-07-2016,05:06,,,,5,Thursday,Early Morning,Cancellation
2552,City,93,Cancelled,12-07-2016,21:23,,,,21,Tuesday,Night,Cancellation
3430,Airport,93,Cancelled,13-07-2016,16:01,,,,16,Wednesday,Afternoon,Cancellation
4167,City,93,Cancelled,14-07-2016,05:13,,,,5,Thursday,Early Morning,Cancellation
5508,City,93,Cancelled,15-07-2016,05:04,,,,5,Friday,Early Morning,Cancellation
5729,City,93,Cancelled,15-07-2016,07:49,,,,7,Friday,Early Morning,Cancellation
202,City,94,Cancelled,11-07-2016,06:09,,,,6,Monday,Early Morning,Cancellation
341,City,94,Cancelled,11-07-2016,07:46,,,,7,Monday,Early Morning,Cancellation
3049,City,94,Cancelled,13-07-2016,07:43,,,,7,Wednesday,Early Morning,Cancellation
6323,Airport,94,Cancelled,15-07-2016,18:39,,,,18,Friday,Evening,Cancellation
6462,City,94,Cancelled,15-07-2016,20:11,,,,20,Friday,Evening,Cancellation
3242,City,95,Cancelled,13-07-2016,10:08,,,,10,Wednesday,Morning,Cancellation
4499,City,95,Cancelled,14-07-2016,09:01,,,,9,Thursday,Morning,Cancellation
3182,City,96,Cancelled,13-07-2016,09:24,,,,9,Wednesday,Morning,Cancellation
4173,City,96,Cancelled,14-07-2016,05:08,,,,5,Thursday,Early Morning,Cancellation
4189,City,96,Cancelled,14-07-2016,05:25,,,,5,Thursday,Early Morning,Cancellation
6390,Airport,96,Cancelled,15-07-2016,19:19,,,,19,Friday,Evening,Cancellation
1231,City,97,Cancelled,11-07-2016,21:34,,,,21,Monday,Night,Cancellation
1589,City,97,Cancelled,12-07-2016,06:35,,,,6,Tuesday,Early Morning,Cancellation
1815,City,97,Cancelled,12-07-2016,09:20,,,,9,Tuesday,Morning,Cancellation
5678,City,97,Cancelled,15-07-2016,07:09,,,,7,Friday,Early Morning,Cancellation
239,City,98,Cancelled,11-07-2016,06:25,,,,6,Monday,Early Morning,Cancellation
551,City,98,Cancelled,11-07-2016,10:10,,,,10,Monday,Morning,Cancellation
2097,Airport,98,Cancelled,12-07-2016,16:03,,,,16,Tuesday,Afternoon,Cancellation
2613,Airport,98,Cancelled,12-07-2016,22:06,,,,22,Tuesday,Night,Cancellation
5497,City,98,Cancelled,15-07-2016,05:00,,,,5,Friday,Early Morning,Cancellation
5668,City,98,Cancelled,15-07-2016,07:06,,,,7,Friday,Early Morning,Cancellation
482,City,99,Cancelled,11-07-2016,09:25,,,,9,Monday,Morning,Cancellation
544,City,99,Cancelled,11-07-2016,10:07,,,,10,Monday,Morning,Cancellation
1227,Airport,99,Cancelled,11-07-2016,21:32,,,,21,Monday,Night,Cancellation
1489,City,99,Cancelled,12-07-2016,05:21,,,,5,Tuesday,Early Morning,Cancellation
2588,Airport,99,Cancelled,12-07-2016,21:45,,,,21,Tuesday,Night,Cancellation
3152,City,99,Cancelled,13-07-2016,08:57,,,,8,Wednesday,Early Morning,Cancellation
5853,City,99,Cancelled,15-07-2016,09:10,,,,9,Friday,Morning,Cancellation
2933,City,100,Cancelled,13-07-2016,06:26,,,,6,Wednesday,Early Morning,Cancellation
5543,City,100,Cancelled,15-07-2016,05:30,,,,5,Friday,Early Morning,Cancellation
1356,City,101,Cancelled,11-07-2016,23:42,,,,23,Monday,Night,Cancellation
1403,City,101,Cancelled,12-07-2016,02:39,,,,2,Tuesday,Late Night,Cancellation
2459,Airport,101,Cancelled,12-07-2016,20:30,,,,20,Tuesday,Evening,Cancellation
3023,City,101,Cancelled,13-07-2016,07:27,,,,7,Wednesday,Early Morning,Cancellation
4444,City,101,Cancelled,14-07-2016,08:28,,,,8,Thursday,Early Morning,Cancellation
1733,City,102,Cancelled,12-07-2016,08:23,,,,8,Tuesday,Early Morning,Cancellation
1937,Airport,102,Cancelled,12-07-2016,11:26,,,,11,Tuesday,Morning,Cancellation
5614,City,102,Cancelled,15-07-2016,06:14,,,,6,Friday,Early Morning,Cancellation
5718,City,102,Cancelled,15-07-2016,07:39,,,,7,Friday,Early Morning,Cancellation
334,City,103,Cancelled,11-07-2016,07:40,,,,7,Monday,Early Morning,Cancellation
1107,City,103,Cancelled,11-07-2016,20:14,,,,20,Monday,Evening,Cancellation
3033,City,103,Cancelled,13-07-2016,07:35,,,,7,Wednesday,Early Morning,Cancellation
3099,City,103,Cancelled,13-07-2016,08:22,,,,8,Wednesday,Early Morning,Cancellation
4302,City,103,Cancelled,14-07-2016,06:48,,,,6,Thursday,Early Morning,Cancellation
4829,City,103,Cancelled,14-07-2016,17:25,,,,17,Thursday,Evening,Cancellation
5854,Airport,103,Cancelled,15-07-2016,09:09,,,,9,Friday,Morning,Cancellation
427,City,104,Cancelled,11-07-2016,08:48,,,,8,Monday,Early Morning,Cancellation
852,Airport,104,Cancelled,11-07-2016,17:48,,,,17,Monday,Evening,Cancellation
1931,City,104,Cancelled,12-07-2016,11:13,,,,11,Tuesday,Morning,Cancellation
3292,Airport,104,Cancelled,13-07-2016,11:18,,,,11,Wednesday,Morning,Cancellation
5154,Airport,104,Cancelled,14-07-2016,20:19,,,,20,Thursday,Evening,Cancellation
5627,City,104,Cancelled,15-07-2016,06:34,,,,6,Friday,Early Morning,Cancellation
5751,City,104,Cancelled,15-07-2016,08:03,,,,8,Friday,Early Morning,Cancellation
308,City,105,Cancelled,11-07-2016,07:22,,,,7,Monday,Early Morning,Cancellation
2890,City,105,Cancelled,13-07-2016,05:55,,,,5,Wednesday,Early Morning,Cancellation
4245,City,105,Cancelled,14-07-2016,05:58,,,,5,Thursday,Early Morning,Cancellation
4423,City,105,Cancelled,14-07-2016,08:18,,,,8,Thursday,Early Morning,Cancellation
212,City,106,Cancelled,11-07-2016,06:09,,,,6,Monday,Early Morning,Cancellation
3034,City,106,Cancelled,13-07-2016,07:39,,,,7,Wednesday,Early Morning,Cancellation
6669,City,106,Cancelled,15-07-2016,22:12,,,,22,Friday,Night,Cancellation
252,City,107,Cancelled,11-07-2016,06:36,,,,6,Monday,Early Morning,Cancellation
391,City,107,Cancelled,11-07-2016,08:24,,,,8,Monday,Early Morning,Cancellation
412,City,107,Cancelled,11-07-2016,08:37,,,,8,Monday,Early Morning,Cancellation
5709,City,107,Cancelled,15-07-2016,07:44,,,,7,Friday,Early Morning,Cancellation
6300,Airport,107,Cancelled,15-07-2016,18:20,,,,18,Friday,Evening,Cancellation
381,City,108,Cancelled,11-07-2016,08:16,,,,8,Monday,Early Morning,Cancellation
3030,City,108,Cancelled,13-07-2016,07:32,,,,7,Wednesday,Early Morning,Cancellation
3671,Airport,108,Cancelled,13-07-2016,19:28,,,,19,Wednesday,Evening,Cancellation
4186,City,108,Cancelled,14-07-2016,05:24,,,,5,Thursday,Early Morning,Cancellation
4281,City,108,Cancelled,14-07-2016,06:23,,,,6,Thursday,Early Morning,Cancellation
1864,City,109,Cancelled,12-07-2016,09:54,,,,9,Tuesday,Morning,Cancellation
2073,City,109,Cancelled,12-07-2016,15:27,,,,15,Tuesday,Afternoon,Cancellation
3113,City,109,Cancelled,13-07-2016,08:36,,,,8,Wednesday,Early Morning,Cancellation
4885,City,109,Cancelled,14-07-2016,17:56,,,,17,Thursday,Evening,Cancellation
326,City,110,Cancelled,11-07-2016,07:33,,,,7,Monday,Early Morning,Cancellation
1401,City,110,Cancelled,12-07-2016,02:42,,,,2,Tuesday,Late Night,Cancellation
2792,City,110,Cancelled,13-07-2016,04:58,,,,4,Wednesday,Late Night,Cancellation
149,City,111,Cancelled,11-07-2016,05:29,,,,5,Monday,Early Morning,Cancellation
368,City,111,Cancelled,11-07-2016,08:06,,,,8,Monday,Early Morning,Cancellation
1927,City,111,Cancelled,12-07-2016,11:08,,,,11,Tuesday,Morning,Cancellation
2068,Airport,112,Cancelled,12-07-2016,15:13,,,,15,Tuesday,Afternoon,Cancellation
2396,Airport,112,Cancelled,12-07-2016,19:52,,,,19,Tuesday,Evening,Cancellation
4890,City,112,Cancelled,14-07-2016,17:55,,,,17,Thursday,Evening,Cancellation
2117,City,113,Cancelled,12-07-2016,16:33,,,,16,Tuesday,Afternoon,Cancellation
2780,City,113,Cancelled,13-07-2016,04:43,,,,4,Wednesday,Late Night,Cancellation
4863,Airport,113,Cancelled,14-07-2016,17:40,,,,17,Thursday,Evening,Cancellation
5782,City,113,Cancelled,15-07-2016,08:35,,,,8,Friday,Early Morning,Cancellation
188,City,114,Cancelled,11-07-2016,05:54,,,,5,Monday,Early Morning,Cancellation
1699,City,114,Cancelled,12-07-2016,08:02,,,,8,Tuesday,Early Morning,Cancellation
3043,City,114,Cancelled,13-07-2016,07:42,,,,7,Wednesday,Early Morning,Cancellation
3818,Airport,114,Cancelled,13-07-2016,21:06,,,,21,Wednesday,Night,Cancellation
4187,City,114,Cancelled,14-07-2016,05:27,,,,5,Thursday,Early Morning,Cancellation
4381,City,114,Cancelled,14-07-2016,07:45,,,,7,Thursday,Early Morning,Cancellation
4530,City,114,Cancelled,14-07-2016,09:33,,,,9,Thursday,Morning,Cancellation
4774,Airport,114,Cancelled,14-07-2016,15:59,,,,15,Thursday,Afternoon,Cancellation
5423,City,114,Cancelled,15-07-2016,02:11,,,,2,Friday,Late Night,Cancellation
4011,City,115,Cancelled,13-07-2016,23:45,,,,23,Wednesday,Night,Cancellation
4556,City,115,Cancelled,14-07-2016,09:40,,,,9,Thursday,Morning,Cancellation
354,City,116,Cancelled,11-07-2016,07:59,,,,7,Monday,Early Morning,Cancellation
1618,City,116,Cancelled,12-07-2016,06:52,,,,6,Tuesday,Early Morning,Cancellation
3019,City,117,Cancelled,13-07-2016,07:25,,,,7,Wednesday,Early Morning,Cancellation
5469,City,117,Cancelled,15-07-2016,04:42,,,,4,Friday,Late Night,Cancellation
5731,City,117,Cancelled,15-07-2016,07:47,,,,7,Friday,Early Morning,Cancellation
5839,City,117,Cancelled,15-07-2016,08:57,,,,8,Friday,Early Morning,Cancellation
1660,City,118,Cancelled,12-07-2016,07:26,,,,7,Tuesday,Early Morning,Cancellation
3146,City,118,Cancelled,13-07-2016,08:56,,,,8,Wednesday,Early Morning,Cancellation
174,Airport,119,Cancelled,11-07-2016,05:44,,,,5,Monday,Early Morning,Cancellation
321,City,119,Cancelled,11-07-2016,07:30,,,,7,Monday,Early Morning,Cancellation
2973,City,119,Cancelled,13-07-2016,06:57,,,,6,Wednesday,Early Morning,Cancellation
5691,City,119,Cancelled,15-07-2016,07:26,,,,7,Friday,Early Morning,Cancellation
5748,City,119,Cancelled,15-07-2016,07:57,,,,7,Friday,Early Morning,Cancellation
404,City,120,Cancelled,11-07-2016,08:39,,,,8,Monday,Early Morning,Cancellation
2474,Airport,120,Cancelled,12-07-2016,20:35,,,,20,Tuesday,Evening,Cancellation
4374,City,120,Cancelled,14-07-2016,07:35,,,,7,Thursday,Early Morning,Cancellation
4461,City,120,Cancelled,14-07-2016,08:36,,,,8,Thursday,Early Morning,Cancellation
4731,City,120,Cancelled,14-07-2016,14:09,,,,14,Thursday,Afternoon,Cancellation
5798,City,120,Cancelled,15-07-2016,08:40,,,,8,Friday,Early Morning,Cancellation
3849,City,121,Cancelled,13-07-2016,21:36,,,,21,Wednesday,Night,Cancellation
5763,City,121,Cancelled,15-07-2016,08:20,,,,8,Friday,Early Morning,Cancellation
5815,City,121,Cancelled,15-07-2016,08:47,,,,8,Friday,Early Morning,Cancellation
5826,City,121,Cancelled,15-07-2016,08:50,,,,8,Friday,Early Morning,Cancellation
3782,City,122,Cancelled,13-07-2016,20:45,,,,20,Wednesday,Evening,Cancellation
4630,City,122,Cancelled,14-07-2016,11:17,,,,11,Thursday,Morning,Cancellation
437,City,123,Cancelled,11-07-2016,08:59,,,,8,Monday,Early Morning,Cancellation
122,City,124,Cancelled,11-07-2016,05:14,,,,5,Monday,Early Morning,Cancellation
4487,City,124,Cancelled,14-07-2016,08:53,,,,8,Thursday,Early Morning,Cancellation
5551,City,124,Cancelled,15-07-2016,05:30,,,,5,Friday,Early Morning,Cancellation
2927,City,125,Cancelled,13-07-2016,06:19,,,,6,Wednesday,Early Morning,Cancellation
3176,City,125,Cancelled,13-07-2016,09:10,,,,9,Wednesday,Morning,Cancellation
3253,City,125,Cancelled,13-07-2016,10:19,,,,10,Wednesday,Morning,Cancellation
6759,City,125,Cancelled,15-07-2016,23:59,,,,23,Friday,Night,Cancellation
848,Airport,126,Cancelled,11-07-2016,17:44,,,,17,Monday,Evening,Cancellation
1674,City,126,Cancelled,12-07-2016,07:47,,,,7,Tuesday,Early Morning,Cancellation
3159,City,126,Cancelled,13-07-2016,09:11,,,,9,Wednesday,Morning,Cancellation
3208,City,126,Cancelled,13-07-2016,09:45,,,,9,Wednesday,Morning,Cancellation
2803,City,127,Cancelled,13-07-2016,04:58,,,,4,Wednesday,Late Night,Cancellation
3232,Airport,127,Cancelled,13-07-2016,10:02,,,,10,Wednesday,Morning,Cancellation
4271,City,127,Cancelled,14-07-2016,06:13,,,,6,Thursday,Early Morning,Cancellation
5591,City,127,Cancelled,15-07-2016,05:58,,,,5,Friday,Early Morning,Cancellation
549,City,128,Cancelled,11-07-2016,10:04,,,,10,Monday,Morning,Cancellation
1776,Airport,128,Cancelled,12-07-2016,09:02,,,,9,Tuesday,Morning,Cancellation
2910,City,128,Cancelled,13-07-2016,06:12,,,,6,Wednesday,Early Morning,Cancellation
492,City,129,Cancelled,11-07-2016,09:32,,,,9,Monday,Morning,Cancellation
963,Airport,129,Cancelled,11-07-2016,18:44,,,,18,Monday,Evening,Cancellation
1505,City,129,Cancelled,12-07-2016,05:39,,,,5,Tuesday,Early Morning,Cancellation
2923,City,129,Cancelled,13-07-2016,06:23,,,,6,Wednesday,Early Morning,Cancellation
4396,City,129,Cancelled,14-07-2016,07:55,,,,7,Thursday,Early Morning,Cancellation
5639,City,129,Cancelled,15-07-2016,06:44,,,,6,Friday,Early Morning,Cancellation
6348,Airport,129,Cancelled,15-07-2016,18:50,,,,18,Friday,Evening,Cancellation
253,City,130,Cancelled,11-07-2016,06:43,,,,6,Monday,Early Morning,Cancellation
379,City,130,Cancelled,11-07-2016,08:18,,,,8,Monday,Early Morning,Cancellation
463,City,130,Cancelled,11-07-2016,09:12,,,,9,Monday,Morning,Cancellation
1848,City,130,Cancelled,12-07-2016,09:41,,,,9,Tuesday,Morning,Cancellation
2897,City,130,Cancelled,13-07-2016,06:00,,,,6,Wednesday,Early Morning,Cancellation
6398,Airport,130,Cancelled,15-07-2016,19:23,,,,19,Friday,Evening,Cancellation
229,City,131,Cancelled,11-07-2016,06:23,,,,6,Monday,Early Morning,Cancellation
1683,City,131,Cancelled,12-07-2016,07:57,,,,7,Tuesday,Early Morning,Cancellation
1728,City,131,Cancelled,12-07-2016,08:20,,,,8,Tuesday,Early Morning,Cancellation
1777,City,131,Cancelled,12-07-2016,08:58,,,,8,Tuesday,Early Morning,Cancellation
1868,City,131,Cancelled,12-07-2016,09:59,,,,9,Tuesday,Morning,Cancellation
2801,City,131,Cancelled,13-07-2016,04:57,,,,4,Wednesday,Late Night,Cancellation
2920,City,131,Cancelled,13-07-2016,06:22,,,,6,Wednesday,Early Morning,Cancellation
5849,City,131,Cancelled,15-07-2016,09:09,,,,9,Friday,Morning,Cancellation
1738,City,132,Cancelled,12-07-2016,08:26,,,,8,Tuesday,Early Morning,Cancellation
3107,City,132,Cancelled,13-07-2016,08:28,,,,8,Wednesday,Early Morning,Cancellation
3359,Airport,132,Cancelled,13-07-2016,13:29,,,,13,Wednesday,Afternoon,Cancellation
4021,City,132,Cancelled,13-07-2016,23:56,,,,23,Wednesday,Night,Cancellation
4163,Airport,132,Cancelled,14-07-2016,05:08,,,,5,Thursday,Early Morning,Cancellation
4314,City,133,Cancelled,14-07-2016,06:51,,,,6,Thursday,Early Morning,Cancellation
5116,City,133,Cancelled,14-07-2016,20:08,,,,20,Thursday,Evening,Cancellation
1114,Airport,134,Cancelled,11-07-2016,20:19,,,,20,Monday,Evening,Cancellation
5221,Airport,134,Cancelled,14-07-2016,21:01,,,,21,Thursday,Night,Cancellation
5643,City,134,Cancelled,15-07-2016,06:50,,,,6,Friday,Early Morning,Cancellation
1742,City,135,Cancelled,12-07-2016,08:30,,,,8,Tuesday,Early Morning,Cancellation
1979,Airport,135,Cancelled,12-07-2016,12:25,,,,12,Tuesday,Morning,Cancellation
2860,City,135,Cancelled,13-07-2016,05:41,,,,5,Wednesday,Early Morning,Cancellation
3206,City,135,Cancelled,13-07-2016,09:41,,,,9,Wednesday,Morning,Cancellation
5475,City,135,Cancelled,15-07-2016,04:49,,,,4,Friday,Late Night,Cancellation
5710,City,135,Cancelled,15-07-2016,07:38,,,,7,Friday,Early Morning,Cancellation
1555,Airport,136,Cancelled,12-07-2016,06:10,,,,6,Tuesday,Early Morning,Cancellation
2672,City,136,Cancelled,12-07-2016,23:41,,,,23,Tuesday,Night,Cancellation
3697,Airport,136,Cancelled,13-07-2016,19:49,,,,19,Wednesday,Evening,Cancellation
4928,Airport,136,Cancelled,14-07-2016,18:16,,,,18,Thursday,Evening,Cancellation
5663,City,136,Cancelled,15-07-2016,07:02,,,,7,Friday,Early Morning,Cancellation
164,City,137,Cancelled,11-07-2016,05:40,,,,5,Monday,Early Morning,Cancellation
2985,City,137,Cancelled,13-07-2016,07:05,,,,7,Wednesday,Early Morning,Cancellation
3248,City,137,Cancelled,13-07-2016,10:17,,,,10,Wednesday,Morning,Cancellation
3794,City,137,Cancelled,13-07-2016,20:54,,,,20,Wednesday,Evening,Cancellation
4834,Airport,137,Cancelled,14-07-2016,17:29,,,,17,Thursday,Evening,Cancellation
5517,City,137,Cancelled,15-07-2016,05:11,,,,5,Friday,Early Morning,Cancellation
466,City,138,Cancelled,11-07-2016,09:14,,,,9,Monday,Morning,Cancellation
1678,City,138,Cancelled,12-07-2016,07:39,,,,7,Tuesday,Early Morning,Cancellation
1801,City,138,Cancelled,12-07-2016,09:18,,,,9,Tuesday,Morning,Cancellation
1819,City,138,Cancelled,12-07-2016,09:25,,,,9,Tuesday,Morning,Cancellation
3020,City,138,Cancelled,13-07-2016,07:30,,,,7,Wednesday,Early Morning,Cancellation
3169,Airport,138,Cancelled,13-07-2016,09:13,,,,9,Wednesday,Morning,Cancellation
3495,Airport,138,Cancelled,13-07-2016,17:32,,,,17,Wednesday,Evening,Cancellation
